filename,fold,target,category,esc10,src_file,take,file_path
3-97909-B-49.wav,3,49,hand_saw,False,97909,B,dataset\ESC-50-master\audio\hand_saw\3-97909-B-49.wav
3-98193-A-46.wav,3,46,church_bells,False,98193,A,dataset\ESC-50-master\audio\church_bells\3-98193-A-46.wav
3-98869-A-46.wav,3,46,church_bells,False,98869,A,dataset\ESC-50-master\audio\church_bells\3-98869-A-46.wav
4-102844-A-49.wav,4,49,hand_saw,False,102844,A,dataset\ESC-50-master\audio\hand_saw\4-102844-A-49.wav
4-102844-B-49.wav,4,49,hand_saw,False,102844,B,dataset\ESC-50-master\audio\hand_saw\4-102844-B-49.wav
4-102844-C-49.wav,4,49,hand_saw,False,102844,C,dataset\ESC-50-master\audio\hand_saw\4-102844-C-49.wav
4-102871-A-42.wav,4,42,siren,False,102871,A,dataset\ESC-50-master\audio\siren\4-102871-A-42.wav
4-111671-A-42.wav,4,42,siren,False,111671,A,dataset\ESC-50-master\audio\siren\4-111671-A-42.wav
4-111671-B-42.wav,4,42,siren,False,111671,B,dataset\ESC-50-master\audio\siren\4-111671-B-42.wav
4-119647-A-48.wav,4,48,fireworks,False,119647,A,dataset\ESC-50-master\audio\fireworks\4-119647-A-48.wav
4-119647-B-48.wav,4,48,fireworks,False,119647,B,dataset\ESC-50-master\audio\fireworks\4-119647-B-48.wav
4-119647-C-48.wav,4,48,fireworks,False,119647,C,dataset\ESC-50-master\audio\fireworks\4-119647-C-48.wav
4-119647-D-48.wav,4,48,fireworks,False,119647,D,dataset\ESC-50-master\audio\fireworks\4-119647-D-48.wav
4-119648-A-48.wav,4,48,fireworks,False,119648,A,dataset\ESC-50-master\audio\fireworks\4-119648-A-48.wav
4-119648-B-48.wav,4,48,fireworks,False,119648,B,dataset\ESC-50-master\audio\fireworks\4-119648-B-48.wav
4-119648-C-48.wav,4,48,fireworks,False,119648,C,dataset\ESC-50-master\audio\fireworks\4-119648-C-48.wav
4-119648-D-48.wav,4,48,fireworks,False,119648,D,dataset\ESC-50-master\audio\fireworks\4-119648-D-48.wav
4-121532-A-42.wav,4,42,siren,False,121532,A,dataset\ESC-50-master\audio\siren\4-121532-A-42.wav
4-125825-A-46.wav,4,46,church_bells,False,125825,A,dataset\ESC-50-master\audio\church_bells\4-125825-A-46.wav
4-125825-B-46.wav,4,46,church_bells,False,125825,B,dataset\ESC-50-master\audio\church_bells\4-125825-B-46.wav
4-125929-A-40.wav,4,40,helicopter,True,125929,A,dataset\ESC-50-master\audio\helicopter\4-125929-A-40.wav
4-140034-A-46.wav,4,46,church_bells,False,140034,A,dataset\ESC-50-master\audio\church_bells\4-140034-A-46.wav
4-147657-A-46.wav,4,46,church_bells,False,147657,A,dataset\ESC-50-master\audio\church_bells\4-147657-A-46.wav
4-147658-A-46.wav,4,46,church_bells,False,147658,A,dataset\ESC-50-master\audio\church_bells\4-147658-A-46.wav
4-149294-A-41.wav,4,41,chainsaw,True,149294,A,dataset\ESC-50-master\audio\chainsaw\4-149294-A-41.wav
4-149294-B-41.wav,4,41,chainsaw,True,149294,B,dataset\ESC-50-master\audio\chainsaw\4-149294-B-41.wav
4-150364-A-46.wav,4,46,church_bells,False,150364,A,dataset\ESC-50-master\audio\church_bells\4-150364-A-46.wav
4-150364-B-46.wav,4,46,church_bells,False,150364,B,dataset\ESC-50-master\audio\church_bells\4-150364-B-46.wav
4-156827-A-46.wav,4,46,church_bells,False,156827,A,dataset\ESC-50-master\audio\church_bells\4-156827-A-46.wav
4-157611-A-41.wav,4,41,chainsaw,True,157611,A,dataset\ESC-50-master\audio\chainsaw\4-157611-A-41.wav
4-157611-B-41.wav,4,41,chainsaw,True,157611,B,dataset\ESC-50-master\audio\chainsaw\4-157611-B-41.wav
4-161099-A-47.wav,4,47,airplane,False,161099,A,dataset\ESC-50-master\audio\airplane\4-161099-A-47.wav
4-161099-B-47.wav,4,47,airplane,False,161099,B,dataset\ESC-50-master\audio\airplane\4-161099-B-47.wav
4-161100-A-47.wav,4,47,airplane,False,161100,A,dataset\ESC-50-master\audio\airplane\4-161100-A-47.wav
4-161103-A-47.wav,4,47,airplane,False,161103,A,dataset\ESC-50-master\audio\airplane\4-161103-A-47.wav
4-161105-A-47.wav,4,47,airplane,False,161105,A,dataset\ESC-50-master\audio\airplane\4-161105-A-47.wav
4-161105-B-47.wav,4,47,airplane,False,161105,B,dataset\ESC-50-master\audio\airplane\4-161105-B-47.wav
4-161579-A-40.wav,4,40,helicopter,True,161579,A,dataset\ESC-50-master\audio\helicopter\4-161579-A-40.wav
4-161579-B-40.wav,4,40,helicopter,True,161579,B,dataset\ESC-50-master\audio\helicopter\4-161579-B-40.wav
4-165606-A-45.wav,4,45,train,False,165606,A,dataset\ESC-50-master\audio\train\4-165606-A-45.wav
4-165791-A-45.wav,4,45,train,False,165791,A,dataset\ESC-50-master\audio\train\4-165791-A-45.wav
4-165791-B-45.wav,4,45,train,False,165791,B,dataset\ESC-50-master\audio\train\4-165791-B-45.wav
4-165823-A-41.wav,4,41,chainsaw,True,165823,A,dataset\ESC-50-master\audio\chainsaw\4-165823-A-41.wav
4-165823-B-41.wav,4,41,chainsaw,True,165823,B,dataset\ESC-50-master\audio\chainsaw\4-165823-B-41.wav
4-165845-A-45.wav,4,45,train,False,165845,A,dataset\ESC-50-master\audio\train\4-165845-A-45.wav
4-165845-B-45.wav,4,45,train,False,165845,B,dataset\ESC-50-master\audio\train\4-165845-B-45.wav
4-165933-A-45.wav,4,45,train,False,165933,A,dataset\ESC-50-master\audio\train\4-165933-A-45.wav
4-168446-A-45.wav,4,45,train,False,168446,A,dataset\ESC-50-master\audio\train\4-168446-A-45.wav
4-169127-A-41.wav,4,41,chainsaw,True,169127,A,dataset\ESC-50-master\audio\chainsaw\4-169127-A-41.wav
4-169127-B-41.wav,4,41,chainsaw,True,169127,B,dataset\ESC-50-master\audio\chainsaw\4-169127-B-41.wav
4-171652-A-44.wav,4,44,engine,False,171652,A,dataset\ESC-50-master\audio\engine\4-171652-A-44.wav
4-175000-A-40.wav,4,40,helicopter,True,175000,A,dataset\ESC-50-master\audio\helicopter\4-175000-A-40.wav
4-175000-B-40.wav,4,40,helicopter,True,175000,B,dataset\ESC-50-master\audio\helicopter\4-175000-B-40.wav
4-175000-C-40.wav,4,40,helicopter,True,175000,C,dataset\ESC-50-master\audio\helicopter\4-175000-C-40.wav
4-175845-A-43.wav,4,43,car_horn,False,175845,A,dataset\ESC-50-master\audio\car_horn\4-175845-A-43.wav
4-175846-A-43.wav,4,43,car_horn,False,175846,A,dataset\ESC-50-master\audio\car_horn\4-175846-A-43.wav
4-175855-A-43.wav,4,43,car_horn,False,175855,A,dataset\ESC-50-master\audio\car_horn\4-175855-A-43.wav
4-175856-A-43.wav,4,43,car_horn,False,175856,A,dataset\ESC-50-master\audio\car_horn\4-175856-A-43.wav
4-176631-A-43.wav,4,43,car_horn,False,176631,A,dataset\ESC-50-master\audio\car_horn\4-176631-A-43.wav
4-176638-A-43.wav,4,43,car_horn,False,176638,A,dataset\ESC-50-master\audio\car_horn\4-176638-A-43.wav
4-178402-A-43.wav,4,43,car_horn,False,178402,A,dataset\ESC-50-master\audio\car_horn\4-178402-A-43.wav
4-178881-A-45.wav,4,45,train,False,178881,A,dataset\ESC-50-master\audio\train\4-178881-A-45.wav
4-186935-A-44.wav,4,44,engine,False,186935,A,dataset\ESC-50-master\audio\engine\4-186935-A-44.wav
4-186936-A-44.wav,4,44,engine,False,186936,A,dataset\ESC-50-master\audio\engine\4-186936-A-44.wav
4-186938-A-44.wav,4,44,engine,False,186938,A,dataset\ESC-50-master\audio\engine\4-186938-A-44.wav
4-186940-A-44.wav,4,44,engine,False,186940,A,dataset\ESC-50-master\audio\engine\4-186940-A-44.wav
4-186962-A-44.wav,4,44,engine,False,186962,A,dataset\ESC-50-master\audio\engine\4-186962-A-44.wav
4-191015-A-43.wav,4,43,car_horn,False,191015,A,dataset\ESC-50-master\audio\car_horn\4-191015-A-43.wav
4-193480-A-40.wav,4,40,helicopter,True,193480,A,dataset\ESC-50-master\audio\helicopter\4-193480-A-40.wav
4-193480-B-40.wav,4,40,helicopter,True,193480,B,dataset\ESC-50-master\audio\helicopter\4-193480-B-40.wav
4-195451-A-44.wav,4,44,engine,False,195451,A,dataset\ESC-50-master\audio\engine\4-195451-A-44.wav
4-198360-A-49.wav,4,49,hand_saw,False,198360,A,dataset\ESC-50-master\audio\hand_saw\4-198360-A-49.wav
4-198360-B-49.wav,4,49,hand_saw,False,198360,B,dataset\ESC-50-master\audio\hand_saw\4-198360-B-49.wav
4-198360-C-49.wav,4,49,hand_saw,False,198360,C,dataset\ESC-50-master\audio\hand_saw\4-198360-C-49.wav
4-201988-A-44.wav,4,44,engine,False,201988,A,dataset\ESC-50-master\audio\engine\4-201988-A-44.wav
4-251645-A-49.wav,4,49,hand_saw,False,251645,A,dataset\ESC-50-master\audio\hand_saw\4-251645-A-49.wav
4-251645-B-49.wav,4,49,hand_saw,False,251645,B,dataset\ESC-50-master\audio\hand_saw\4-251645-B-49.wav
4-251959-A-47.wav,4,47,airplane,False,251959,A,dataset\ESC-50-master\audio\airplane\4-251959-A-47.wav
4-255371-A-47.wav,4,47,airplane,False,255371,A,dataset\ESC-50-master\audio\airplane\4-255371-A-47.wav
4-67358-A-42.wav,4,42,siren,False,67358,A,dataset\ESC-50-master\audio\siren\4-67358-A-42.wav
4-80761-A-42.wav,4,42,siren,False,80761,A,dataset\ESC-50-master\audio\siren\4-80761-A-42.wav
4-90014-A-42.wav,4,42,siren,False,90014,A,dataset\ESC-50-master\audio\siren\4-90014-A-42.wav
4-90014-B-42.wav,4,42,siren,False,90014,B,dataset\ESC-50-master\audio\siren\4-90014-B-42.wav
5-117118-A-42.wav,5,42,siren,False,117118,A,dataset\ESC-50-master\audio\siren\5-117118-A-42.wav
5-117120-A-42.wav,5,42,siren,False,117120,A,dataset\ESC-50-master\audio\siren\5-117120-A-42.wav
5-117122-A-42.wav,5,42,siren,False,117122,A,dataset\ESC-50-master\audio\siren\5-117122-A-42.wav
5-133989-A-42.wav,5,42,siren,False,133989,A,dataset\ESC-50-master\audio\siren\5-133989-A-42.wav
5-133989-B-42.wav,5,42,siren,False,133989,B,dataset\ESC-50-master\audio\siren\5-133989-B-42.wav
5-150409-A-42.wav,5,42,siren,False,150409,A,dataset\ESC-50-master\audio\siren\5-150409-A-42.wav
5-160551-A-42.wav,5,42,siren,False,160551,A,dataset\ESC-50-master\audio\siren\5-160551-A-42.wav
5-160614-A-48.wav,5,48,fireworks,False,160614,A,dataset\ESC-50-master\audio\fireworks\5-160614-A-48.wav
5-160614-B-48.wav,5,48,fireworks,False,160614,B,dataset\ESC-50-master\audio\fireworks\5-160614-B-48.wav
5-160614-C-48.wav,5,48,fireworks,False,160614,C,dataset\ESC-50-master\audio\fireworks\5-160614-C-48.wav
5-160614-D-48.wav,5,48,fireworks,False,160614,D,dataset\ESC-50-master\audio\fireworks\5-160614-D-48.wav
5-160614-E-48.wav,5,48,fireworks,False,160614,E,dataset\ESC-50-master\audio\fireworks\5-160614-E-48.wav
5-160614-F-48.wav,5,48,fireworks,False,160614,F,dataset\ESC-50-master\audio\fireworks\5-160614-F-48.wav
5-160614-G-48.wav,5,48,fireworks,False,160614,G,dataset\ESC-50-master\audio\fireworks\5-160614-G-48.wav
5-160614-H-48.wav,5,48,fireworks,False,160614,H,dataset\ESC-50-master\audio\fireworks\5-160614-H-48.wav
5-170338-A-41.wav,5,41,chainsaw,True,170338,A,dataset\ESC-50-master\audio\chainsaw\5-170338-A-41.wav
5-170338-B-41.wav,5,41,chainsaw,True,170338,B,dataset\ESC-50-master\audio\chainsaw\5-170338-B-41.wav
5-171653-A-41.wav,5,41,chainsaw,True,171653,A,dataset\ESC-50-master\audio\chainsaw\5-171653-A-41.wav
5-177957-A-40.wav,5,40,helicopter,True,177957,A,dataset\ESC-50-master\audio\helicopter\5-177957-A-40.wav
5-177957-B-40.wav,5,40,helicopter,True,177957,B,dataset\ESC-50-master\audio\helicopter\5-177957-B-40.wav
5-177957-C-40.wav,5,40,helicopter,True,177957,C,dataset\ESC-50-master\audio\helicopter\5-177957-C-40.wav
5-177957-D-40.wav,5,40,helicopter,True,177957,D,dataset\ESC-50-master\audio\helicopter\5-177957-D-40.wav
5-177957-E-40.wav,5,40,helicopter,True,177957,E,dataset\ESC-50-master\audio\helicopter\5-177957-E-40.wav
5-179294-A-46.wav,5,46,church_bells,False,179294,A,dataset\ESC-50-master\audio\church_bells\5-179294-A-46.wav
5-179860-A-43.wav,5,43,car_horn,False,179860,A,dataset\ESC-50-master\audio\car_horn\5-179860-A-43.wav
5-179863-A-43.wav,5,43,car_horn,False,179863,A,dataset\ESC-50-master\audio\car_horn\5-179863-A-43.wav
5-179865-A-43.wav,5,43,car_horn,False,179865,A,dataset\ESC-50-master\audio\car_horn\5-179865-A-43.wav
5-179866-A-43.wav,5,43,car_horn,False,179866,A,dataset\ESC-50-master\audio\car_horn\5-179866-A-43.wav
5-179868-A-43.wav,5,43,car_horn,False,179868,A,dataset\ESC-50-master\audio\car_horn\5-179868-A-43.wav
5-180156-A-43.wav,5,43,car_horn,False,180156,A,dataset\ESC-50-master\audio\car_horn\5-180156-A-43.wav
5-180156-B-43.wav,5,43,car_horn,False,180156,B,dataset\ESC-50-master\audio\car_horn\5-180156-B-43.wav
5-180156-C-43.wav,5,43,car_horn,False,180156,C,dataset\ESC-50-master\audio\car_horn\5-180156-C-43.wav
5-184323-A-42.wav,5,42,siren,False,184323,A,dataset\ESC-50-master\audio\siren\5-184323-A-42.wav
5-185579-A-41.wav,5,41,chainsaw,True,185579,A,dataset\ESC-50-master\audio\chainsaw\5-185579-A-41.wav
5-185579-B-41.wav,5,41,chainsaw,True,185579,B,dataset\ESC-50-master\audio\chainsaw\5-185579-B-41.wav
5-188716-A-46.wav,5,46,church_bells,False,188716,A,dataset\ESC-50-master\audio\church_bells\5-188716-A-46.wav
5-188796-A-45.wav,5,45,train,False,188796,A,dataset\ESC-50-master\audio\train\5-188796-A-45.wav
5-188945-A-45.wav,5,45,train,False,188945,A,dataset\ESC-50-master\audio\train\5-188945-A-45.wav
5-191131-A-40.wav,5,40,helicopter,True,191131,A,dataset\ESC-50-master\audio\helicopter\5-191131-A-40.wav
5-197118-A-45.wav,5,45,train,False,197118,A,dataset\ESC-50-master\audio\train\5-197118-A-45.wav
5-197121-A-45.wav,5,45,train,False,197121,A,dataset\ESC-50-master\audio\train\5-197121-A-45.wav
5-197121-B-45.wav,5,45,train,False,197121,B,dataset\ESC-50-master\audio\train\5-197121-B-45.wav
5-197988-A-46.wav,5,46,church_bells,False,197988,A,dataset\ESC-50-master\audio\church_bells\5-197988-A-46.wav
5-198373-A-46.wav,5,46,church_bells,False,198373,A,dataset\ESC-50-master\audio\church_bells\5-198373-A-46.wav
5-198600-A-45.wav,5,45,train,False,198600,A,dataset\ESC-50-master\audio\train\5-198600-A-45.wav
5-199284-A-45.wav,5,45,train,False,199284,A,dataset\ESC-50-master\audio\train\5-199284-A-45.wav
5-199284-B-45.wav,5,45,train,False,199284,B,dataset\ESC-50-master\audio\train\5-199284-B-45.wav
5-201170-A-46.wav,5,46,church_bells,False,201170,A,dataset\ESC-50-master\audio\church_bells\5-201170-A-46.wav
5-201172-A-46.wav,5,46,church_bells,False,201172,A,dataset\ESC-50-master\audio\church_bells\5-201172-A-46.wav
5-204741-A-46.wav,5,46,church_bells,False,204741,A,dataset\ESC-50-master\audio\church_bells\5-204741-A-46.wav
5-205898-A-40.wav,5,40,helicopter,True,205898,A,dataset\ESC-50-master\audio\helicopter\5-205898-A-40.wav
5-209992-A-44.wav,5,44,engine,False,209992,A,dataset\ESC-50-master\audio\engine\5-209992-A-44.wav
5-209992-B-44.wav,5,44,engine,False,209992,B,dataset\ESC-50-master\audio\engine\5-209992-B-44.wav
5-215445-A-47.wav,5,47,airplane,False,215445,A,dataset\ESC-50-master\audio\airplane\5-215445-A-47.wav
5-215447-A-47.wav,5,47,airplane,False,215447,A,dataset\ESC-50-master\audio\airplane\5-215447-A-47.wav
5-215449-A-47.wav,5,47,airplane,False,215449,A,dataset\ESC-50-master\audio\airplane\5-215449-A-47.wav
5-216370-A-41.wav,5,41,chainsaw,True,216370,A,dataset\ESC-50-master\audio\chainsaw\5-216370-A-41.wav
5-216370-B-41.wav,5,41,chainsaw,True,216370,B,dataset\ESC-50-master\audio\chainsaw\5-216370-B-41.wav
5-219044-A-46.wav,5,46,church_bells,False,219044,A,dataset\ESC-50-master\audio\church_bells\5-219044-A-46.wav
5-220955-A-40.wav,5,40,helicopter,True,220955,A,dataset\ESC-50-master\audio\helicopter\5-220955-A-40.wav
5-222524-A-41.wav,5,41,chainsaw,True,222524,A,dataset\ESC-50-master\audio\chainsaw\5-222524-A-41.wav
5-232272-A-44.wav,5,44,engine,False,232272,A,dataset\ESC-50-master\audio\engine\5-232272-A-44.wav
5-235507-A-44.wav,5,44,engine,False,235507,A,dataset\ESC-50-master\audio\engine\5-235507-A-44.wav
5-235956-A-47.wav,5,47,airplane,False,235956,A,dataset\ESC-50-master\audio\airplane\5-235956-A-47.wav
5-240671-A-44.wav,5,44,engine,False,240671,A,dataset\ESC-50-master\audio\engine\5-240671-A-44.wav
5-243773-A-44.wav,5,44,engine,False,243773,A,dataset\ESC-50-master\audio\engine\5-243773-A-44.wav
5-243773-B-44.wav,5,44,engine,False,243773,B,dataset\ESC-50-master\audio\engine\5-243773-B-44.wav
5-243783-A-44.wav,5,44,engine,False,243783,A,dataset\ESC-50-master\audio\engine\5-243783-A-44.wav
5-250258-A-49.wav,5,49,hand_saw,False,250258,A,dataset\ESC-50-master\audio\hand_saw\5-250258-A-49.wav
5-251957-A-47.wav,5,47,airplane,False,251957,A,dataset\ESC-50-master\audio\airplane\5-251957-A-47.wav
5-251962-A-47.wav,5,47,airplane,False,251962,A,dataset\ESC-50-master\audio\airplane\5-251962-A-47.wav
5-251963-A-47.wav,5,47,airplane,False,251963,A,dataset\ESC-50-master\audio\airplane\5-251963-A-47.wav
5-251971-A-47.wav,5,47,airplane,False,251971,A,dataset\ESC-50-master\audio\airplane\5-251971-A-47.wav
5-253094-A-49.wav,5,49,hand_saw,False,253094,A,dataset\ESC-50-master\audio\hand_saw\5-253094-A-49.wav
5-253094-B-49.wav,5,49,hand_saw,False,253094,B,dataset\ESC-50-master\audio\hand_saw\5-253094-B-49.wav
5-253094-C-49.wav,5,49,hand_saw,False,253094,C,dataset\ESC-50-master\audio\hand_saw\5-253094-C-49.wav
5-253094-D-49.wav,5,49,hand_saw,False,253094,D,dataset\ESC-50-master\audio\hand_saw\5-253094-D-49.wav
5-253101-A-49.wav,5,49,hand_saw,False,253101,A,dataset\ESC-50-master\audio\hand_saw\5-253101-A-49.wav
5-253101-B-49.wav,5,49,hand_saw,False,253101,B,dataset\ESC-50-master\audio\hand_saw\5-253101-B-49.wav
5-253101-C-49.wav,5,49,hand_saw,False,253101,C,dataset\ESC-50-master\audio\hand_saw\5-253101-C-49.wav
